算例名,节点数,边数,无人机数,基站编号,ALNS_PSO_目标函数_最小值,ALNS_PSO_目标函数_最大值,ALNS_PSO_目标函数_均值,ALNS_PSO_求解时间_最小(s),ALNS_PSO_求解时间_最大(s),ALNS_PSO_求解时间_均值(s),ALNS_PSO_实际使用无人机数_均值,ALNS_PSO_总飞行距离_均值(m),ALNS_PSO_最优线程ID分布,ALNS_PSO_公共池拉取次数_均值,ALNS_PSO_推入公共池次数_均值,ALNS_PSO_破坏_random_调用次数_均值,ALNS_PSO_破坏_random_耗时_均值(s),ALNS_PSO_破坏_random_改进当前解_均值,ALNS_PSO_破坏_random_改进最优解_均值,ALNS_PSO_破坏_worst_调用次数_均值,ALNS_PSO_破坏_worst_耗时_均值(s),ALNS_PSO_破坏_worst_改进当前解_均值,ALNS_PSO_破坏_worst_改进最优解_均值,ALNS_PSO_破坏_route_调用次数_均值,ALNS_PSO_破坏_route_耗时_均值(s),ALNS_PSO_破坏_route_改进当前解_均值,ALNS_PSO_破坏_route_改进最优解_均值,ALNS_PSO_破坏_bp_split_调用次数_均值,ALNS_PSO_破坏_bp_split_耗时_均值(s),ALNS_PSO_破坏_bp_split_改进当前解_均值,ALNS_PSO_破坏_bp_split_改进最优解_均值,ALNS_PSO_修复_greedy_调用次数_均值,ALNS_PSO_修复_greedy_耗时_均值(s),ALNS_PSO_修复_greedy_改进当前解_均值,ALNS_PSO_修复_greedy_改进最优解_均值,ALNS_PSO_修复_random_调用次数_均值,ALNS_PSO_修复_random_耗时_均值(s),ALNS_PSO_修复_random_改进当前解_均值,ALNS_PSO_修复_random_改进最优解_均值,ALNS_PSO_修复_bp_aware_调用次数_均值,ALNS_PSO_修复_bp_aware_耗时_均值(s),ALNS_PSO_修复_bp_aware_改进当前解_均值,ALNS_PSO_修复_bp_aware_改进最优解_均值,ALNS_PSO_模块耗时_DR均值(s),ALNS_PSO_模块耗时_LS均值(s),ALNS_PSO_模块耗时_PSO均值(s),GiantRoute_目标函数_最小值,GiantRoute_目标函数_最大值,GiantRoute_目标函数_均值,GiantRoute_求解时间_最小(s),GiantRoute_求解时间_最大(s),GiantRoute_求解时间_均值(s),GiantRoute_实际使用无人机数_均值,GiantRoute_总飞行距离_均值(m),GiantRoute_最优线程ID分布,GiantRoute_公共池拉取次数_均值,GiantRoute_推入公共池次数_均值,GiantRoute_破坏_random_调用次数_均值,GiantRoute_破坏_random_耗时_均值(s),GiantRoute_破坏_random_改进当前解_均值,GiantRoute_破坏_random_改进最优解_均值,GiantRoute_破坏_worst_调用次数_均值,GiantRoute_破坏_worst_耗时_均值(s),GiantRoute_破坏_worst_改进当前解_均值,GiantRoute_破坏_worst_改进最优解_均值,GiantRoute_破坏_segment_调用次数_均值,GiantRoute_破坏_segment_耗时_均值(s),GiantRoute_破坏_segment_改进当前解_均值,GiantRoute_破坏_segment_改进最优解_均值,GiantRoute_修复_greedy_调用次数_均值,GiantRoute_修复_greedy_耗时_均值(s),GiantRoute_修复_greedy_改进当前解_均值,GiantRoute_修复_greedy_改进最优解_均值,GiantRoute_修复_random_调用次数_均值,GiantRoute_修复_random_耗时_均值(s),GiantRoute_修复_random_改进当前解_均值,GiantRoute_修复_random_改进最优解_均值,GiantRoute_修复_regret_调用次数_均值,GiantRoute_修复_regret_耗时_均值(s),GiantRoute_修复_regret_改进当前解_均值,GiantRoute_修复_regret_改进最优解_均值,GiantRoute_模块耗时_DR均值(s),GiantRoute_模块耗时_LS均值(s),GiantRoute_模块耗时_PSO均值(s)
15-16-5-1-(0),15,16,5,1,29935.9797,29935.9797,29935.9797,4.53,4.69,4.58,2.0,19943.99,"T0:1次,T1:3次,T3:1次",15.4,44.0,490.6,0.0077,77.6,9.6,584.4,0.0209,132.0,11.4,456.4,0.0096,46.0,3.4,468.6,0.0233,73.8,7.8,912.6,1.2116,154.4,14.6,110.6,0.1235,0.4,0.0,976.8,1.4497,174.6,17.6,2.872,3.0078,9.24,29935.9847,29936.7571,29936.413,9.49,16.97,14.62,2.0,19944.28,"T0:2次,T1:2次,T2:1次",13.6,44.0,747.8,0.0031,87.8,4.4,554.0,0.0607,52.4,4.2,698.2,0.0058,83.2,4.4,861.0,0.1729,92.6,6.6,140.2,0.0004,2.2,0.6,998.8,1.0783,128.6,5.8,1.3212,43.852,3.9118
15-16-5-1-(1),15,16,5,1,20023.25,20023.25,20023.25,3.55,3.6,3.58,1.0,13342.17,"T0:3次,T1:1次,T3:1次",13.4,44.0,507.4,0.0133,65.8,2.2,564.6,0.0273,111.6,7.6,445.2,0.0165,61.0,4.0,482.8,0.0172,63.4,2.6,942.0,1.9219,154.4,9.2,110.6,0.171,1.6,0.0,947.4,1.921,145.8,7.2,4.1083,2.3377,5.2016,20023.25,20023.25,20023.25,5.82,14.34,9.7,1.0,13342.17,"T0:1次,T1:2次,T2:1次,T3:1次",15.4,44.0,654.4,0.0055,64.6,3.2,681.0,0.0455,59.0,2.8,664.6,0.0057,74.2,3.4,878.0,0.1614,85.0,3.4,178.0,0.0005,4.4,1.6,944.0,0.8148,108.4,4.4,1.0333,28.3398,4.1214
15-16-5-1-(2),15,16,5,1,24662.3807,25671.1155,25238.5915,3.49,3.75,3.63,2.0,16812.39,"T0:1次,T1:2次,T2:1次,T3:1次",15.0,44.0,504.6,0.0076,54.6,4.4,511.8,0.0109,72.6,7.2,481.8,0.014,33.4,5.2,501.8,0.0172,55.0,5.4,941.0,1.3707,110.6,12.0,107.4,0.1365,0.0,0.0,951.6,1.4047,105.0,10.2,2.9911,2.9756,5.8605,24662.3875,24670.4887,24664.2032,9.08,12.6,10.56,2.0,16429.47,"T0:2次,T2:2次,T3:1次",11.8,44.0,695.6,0.0087,73.2,4.2,665.2,0.036,61.0,6.8,639.2,0.0012,73.2,4.8,870.6,0.1162,88.0,5.8,135.6,0.0139,3.2,0.8,993.8,0.7524,116.2,9.2,0.9283,27.8426,3.6611
15-16-5-2-(0),15,16,5,2,30967.137,30967.137,30967.137,4.01,4.08,4.04,2.0,20631.42,"T0:1次,T1:2次,T2:1次,T3:1次",12.4,44.0,509.4,0.0213,71.2,9.2,558.6,0.022,120.0,10.4,451.6,0.002,40.6,4.8,480.4,0.0067,77.0,7.0,945.0,1.2117,151.8,15.0,99.4,0.1446,0.4,0.0,955.6,1.282,156.6,16.4,2.7282,2.8017,7.6762,30967.137,30967.6886,30967.2473,7.21,10.86,8.64,2.0,20631.5,"T1:1次,T2:3次,T3:1次",17.2,44.0,656.8,0.0068,59.4,0.8,577.4,0.0276,55.6,1.8,765.8,0.0043,77.6,1.6,843.4,0.0982,80.8,1.2,208.4,0.0005,6.0,0.6,948.2,0.6376,105.8,2.4,0.775,25.0382,3.5617
15-16-5-2-(1),15,16,5,2,20050.944,20050.944,20050.944,3.41,3.5,3.44,1.0,13360.63,"T0:3次,T1:2次",15.4,44.0,516.6,0.0064,73.2,2.2,494.6,0.0233,66.2,1.4,475.2,0.0105,73.2,1.8,513.6,0.0098,66.2,2.0,954.6,1.8915,147.0,4.6,122.4,0.1194,1.4,0.2,923.0,1.6196,130.4,2.6,3.7324,2.441,5.0043,20050.944,20050.944,20050.944,5.6,6.08,5.88,1.0,13360.63,"T0:2次,T1:1次,T2:1次,T3:1次",16.0,44.0,746.0,0.0055,90.8,1.8,540.6,0.0481,34.4,1.4,713.4,0.0012,83.6,2.0,883.2,0.1013,99.2,2.4,182.6,0.0004,5.6,0.4,934.2,0.5668,104.0,2.4,0.7233,15.1199,3.779
15-16-5-2-(2),15,16,5,2,22290.8694,22290.8694,22290.8694,3.28,3.42,3.33,1.0,14853.91,"T0:2次,T1:2次,T3:1次",13.4,44.0,515.4,0.0094,60.6,6.6,517.4,0.0164,84.8,9.8,459.2,0.0051,42.2,4.8,508.0,0.0115,59.8,7.6,924.2,1.4747,123.4,13.4,160.6,0.2213,3.8,1.8,915.2,1.3823,120.2,13.6,3.137,2.426,5.093,22290.8694,22290.8694,22290.8694,34.21,65.83,49.61,1.0,14853.91,"T1:2次,T2:1次,T3:2次",17.8,44.0,807.2,0.0166,35.6,1.0,675.0,0.0616,26.6,0.4,517.8,0.0072,22.2,0.8,820.0,0.3396,29.2,0.6,134.0,0.0005,1.4,0.0,1046.0,3.303,53.8,1.6,3.7285,162.8477,5.5125
15-16-5-3-(0),15,16,5,3,31498.842,31498.842,31498.842,4.13,4.28,4.19,2.0,20985.89,"T0:2次,T1:2次,T2:1次",14.4,44.0,468.4,0.0061,76.8,5.8,576.4,0.0575,119.8,11.8,474.4,0.0021,54.4,5.4,480.8,0.0082,78.0,7.4,922.6,1.1447,154.8,12.6,105.4,0.0692,0.8,0.2,972.0,1.299,173.4,17.6,2.6122,3.0039,8.0889,31498.842,31498.842,31498.842,17.81,36.89,26.15,2.0,20985.89,"T0:1次,T1:2次,T2:2次",11.4,44.0,799.0,0.005,107.6,8.6,506.2,0.0609,53.0,5.6,694.8,0.0088,80.2,8.0,833.6,0.1846,103.2,8.2,197.4,0.0006,5.8,1.0,969.0,1.193,131.8,13.0,1.4529,79.9296,3.6132
15-16-5-3-(1),15,16,5,3,20185.7799,20185.7799,20185.7799,3.53,3.63,3.57,1.0,13450.52,"T0:1次,T2:3次,T3:1次",14.2,44.0,483.2,0.0032,56.0,2.4,544.6,0.0427,114.4,7.6,479.0,0.0023,65.8,3.2,493.2,0.0084,59.8,4.4,948.2,1.9215,149.4,7.8,101.8,0.1595,0.2,0.0,950.0,1.8681,146.4,9.8,4.0594,2.193,5.3607,20185.7799,20185.7799,20185.7799,5.44,10.04,6.92,1.0,13450.52,"T0:3次,T2:2次",15.8,44.0,642.8,0.0038,60.6,3.6,640.2,0.079,58.2,4.2,717.0,0.0162,83.2,4.0,865.6,0.1148,86.0,3.6,156.6,0.0064,3.2,2.0,977.8,0.6754,112.8,6.2,0.8956,18.5709,3.7898
15-16-5-3-(2),15,16,5,3,21025.5742,22408.8117,21461.7217,3.91,4.14,3.99,1.4,14298.48,"T0:1次,T1:1次,T2:1次,T3:2次",15.6,44.0,468.2,0.0269,30.8,1.0,593.0,0.0192,73.2,6.8,448.6,0.002,14.8,1.0,490.2,0.0113,34.6,3.4,949.0,1.2324,74.0,6.2,104.4,0.1443,0.0,0.0,946.6,1.4423,79.4,6.0,2.9022,2.5787,7.544,21025.5742,21025.5742,21025.5742,33.58,45.81,41.06,1.0,14010.38,"T1:2次,T2:3次",12.4,44.0,743.4,0.0068,83.6,6.6,653.8,0.0819,62.0,7.0,602.8,0.0088,57.2,5.8,805.4,0.2479,74.2,6.8,173.2,0.0006,4.4,3.0,1021.4,2.1981,124.2,9.6,2.5442,128.6544,4.841
15-16-5-4-(0),15,16,5,4,31110.8831,32090.366,31585.0046,4.33,4.44,4.39,2.0,21043.34,"T0:2次,T1:2次,T3:1次",13.6,44.0,497.0,0.0154,92.0,9.2,584.8,0.0149,166.6,14.6,469.2,0.0223,57.0,5.2,449.0,0.0067,69.2,6.0,937.2,1.3037,192.6,16.6,123.8,0.1462,0.8,0.0,939.0,1.3195,191.4,18.4,2.8639,2.787,8.7902,30850.373,31126.1632,30913.4619,10.34,13.56,11.73,2.0,20595.64,"T0:2次,T1:2次,T2:1次",12.8,44.0,669.4,0.0041,97.8,5.4,653.4,0.0513,94.4,7.6,677.2,0.0012,102.2,7.2,859.0,0.1496,122.8,8.2,180.0,0.0005,5.8,1.2,961.0,0.6572,165.8,10.8,0.8638,32.4618,3.5278
15-16-5-4-(1),15,16,5,4,20464.2553,20464.2553,20464.2553,3.35,3.42,3.39,1.0,13636.17,"T1:1次,T2:1次,T3:3次",15.2,44.0,498.0,0.0033,63.2,3.8,509.6,0.0108,87.0,4.8,492.6,0.0068,75.0,3.0,499.8,0.0225,61.4,3.6,940.6,1.7519,142.0,7.4,98.2,0.1376,0.0,0.0,961.2,1.8402,144.6,7.8,3.7832,2.1961,5.0666,20464.2553,20464.2553,20464.2553,5.98,10.48,7.79,1.0,13636.17,"T0:1次,T1:1次,T3:3次",15.4,44.0,657.2,0.0066,73.8,2.6,645.8,0.06,66.0,3.2,697.0,0.0012,85.6,4.6,859.4,0.1396,92.2,3.8,187.6,0.0005,5.6,2.0,953.0,0.6261,127.6,4.6,0.8339,21.9645,3.8278
15-16-5-4-(2),15,16,5,4,24032.3949,24032.3949,24032.3949,3.63,3.72,3.65,2.0,16008.26,"T0:4次,T1:1次",20.0,44.0,492.4,0.0034,43.6,0.0,471.2,0.0251,57.0,0.0,496.0,0.0113,22.6,0.0,540.4,0.0133,64.6,0.0,936.8,1.259,92.4,0.0,109.8,0.0977,1.4,0.0,953.4,1.7337,94.0,0.0,3.2014,3.1874,5.4022,21984.8762,22011.8131,21990.2958,20.11,47.2,36.83,1.0,14653.53,"T0:1次,T1:2次,T2:2次",12.6,44.0,800.6,0.0131,102.4,10.8,579.8,0.0235,39.0,3.6,619.6,0.0013,60.2,8.2,826.0,0.3161,77.6,9.2,125.4,0.0005,1.8,0.6,1048.6,2.1658,122.2,12.8,2.5202,114.8035,4.726
15-16-5-5-(0),15,16,5,5,28579.0383,28850.3852,28741.6703,4.63,4.73,4.69,2.0,19147.78,"T0:1次,T1:1次,T2:1次,T3:2次",12.4,44.0,455.6,0.0196,77.0,9.2,585.0,0.0499,134.6,14.0,484.8,0.0022,58.8,7.0,474.6,0.0171,73.2,8.8,933.2,1.3086,161.6,17.2,97.4,0.0933,0.8,0.0,969.4,1.4435,181.2,21.8,2.9807,3.0926,9.338,28535.9779,28536.6513,28536.1125,18.21,20.62,19.37,2.0,19010.74,"T0:1次,T1:1次,T2:2次,T3:1次",10.0,44.0,727.2,0.0106,104.8,7.6,601.2,0.0624,78.6,6.8,671.6,0.0118,94.6,8.4,822.0,0.2159,104.6,9.0,188.6,0.002,6.4,1.8,989.4,1.0646,167.0,12.0,1.3673,59.8946,4.0044
15-16-5-5-(1),15,16,5,5,19076.7553,19076.7553,19076.7553,3.38,3.51,3.42,1.0,12711.17,"T0:1次,T1:3次,T3:1次",14.0,44.0,481.2,0.0089,63.6,1.0,530.0,0.0413,94.0,4.6,477.8,0.0172,65.6,2.2,511.0,0.0126,65.8,1.8,938.4,1.7096,139.8,4.8,122.8,0.1765,2.2,0.0,938.8,1.8125,147.0,4.8,3.812,2.3471,5.0491,19076.7553,19076.7553,19076.7553,5.76,6.45,6.16,1.0,12711.17,"T0:2次,T1:1次,T2:2次",15.6,44.0,699.8,0.0211,84.4,1.0,540.6,0.0405,50.8,1.8,759.6,0.0058,107.4,3.6,841.4,0.0932,100.4,2.0,191.4,0.0004,6.8,1.2,967.2,0.5633,135.4,3.2,0.7243,16.5378,3.7826
15-16-5-5-(2),15,16,5,5,20868.327,20868.327,20868.327,3.28,3.42,3.33,1.0,13905.55,"T0:3次,T2:1次,T3:1次",18.2,44.0,532.2,0.0065,15.2,0.2,516.4,0.0107,31.4,0.4,393.2,0.0181,10.8,0.2,558.2,0.0342,21.8,1.0,953.2,1.7741,39.2,0.4,126.6,0.1458,1.4,0.0,920.2,1.6593,38.6,1.4,3.6794,2.2188,4.9941,20868.327,20868.327,20868.327,60.92,66.43,63.19,1.0,13905.55,"T0:1次,T1:2次,T2:1次,T3:1次",20.0,44.0,783.2,0.015,86.0,0.0,616.2,0.0786,49.8,0.0,600.6,0.0014,53.6,0.0,825.0,0.3368,74.6,0.0,141.4,0.0006,2.0,0.0,1033.6,3.2902,112.8,0.0,3.7226,212.7542,5.6808
15-18-5-1-(0),15,18,5,1,32543.6872,32543.6873,32543.6873,4.91,5.06,4.97,2.0,21682.46,"T0:1次,T2:1次,T3:3次",14.8,44.0,497.8,0.0257,64.4,3.4,549.8,0.0319,102.0,7.2,465.6,0.0052,34.8,1.8,486.8,0.0047,58.8,2.6,968.0,1.9915,137.2,7.6,108.2,0.168,1.0,0.2,923.8,2.0174,121.8,7.2,4.2535,4.0404,8.1899,31699.2036,31747.0139,31723.052,39.07,80.73,58.0,2.0,21135.37,"T0:2次,T1:2次,T2:1次",15.8,44.0,769.0,0.0087,104.2,2.4,601.0,0.0276,59.8,3.2,630.0,0.0164,71.8,2.0,809.6,0.3523,90.8,2.0,180.2,0.0007,5.4,0.6,1010.2,2.3324,139.6,5.0,2.7381,178.8389,4.9187
15-18-5-1-(1),15,18,5,1,33613.4802,33613.4802,33613.4802,4.66,4.77,4.69,2.0,22395.65,"T0:2次,T1:1次,T2:1次,T3:1次",12.0,44.0,475.2,0.0199,64.4,7.0,614.2,0.0351,143.8,19.2,471.6,0.0067,43.0,3.8,439.0,0.0112,55.4,4.8,926.2,1.3837,147.4,16.0,121.2,0.1761,1.2,0.4,952.6,1.5862,158.0,18.4,3.2553,3.7498,8.6166,33613.4802,33638.7068,33618.8537,85.95,104.67,93.11,2.0,22399.24,"T0:1次,T1:1次,T2:1次,T3:2次",12.4,42.4,701.8,0.0071,108.4,7.6,640.0,0.0559,90.4,7.4,598.2,0.0013,80.6,5.0,744.8,0.3387,97.6,8.4,154.8,0.0007,4.2,0.6,1040.4,3.6217,177.6,11.0,4.0253,331.7653,5.2949
15-18-5-1-(2),15,18,5,1,30225.5455,30225.5455,30225.5455,3.96,4.2,4.05,2.0,20137.03,"T0:2次,T1:1次,T2:1次,T3:1次",10.8,44.0,493.4,0.0034,75.6,12.8,563.6,0.0225,122.2,14.2,459.8,0.0021,48.0,6.4,483.2,0.0173,69.6,7.8,948.2,1.4895,155.8,19.6,95.2,0.1401,0.2,0.0,956.6,1.6513,159.4,21.6,3.3534,3.4755,6.2772,30225.5455,30225.5455,30225.5455,19.58,22.78,20.9,2.0,20137.03,"T0:1次,T1:1次,T2:1次,T3:2次",15.6,44.0,765.6,0.0094,74.8,3.2,619.6,0.0469,45.0,3.8,614.8,0.0042,56.2,3.0,809.2,0.202,69.0,5.2,176.2,0.0005,5.4,0.6,1014.6,1.3506,101.6,4.2,1.6137,65.1962,4.3071
15-18-5-2-(0),15,18,5,2,31611.1375,31611.1375,31611.1375,4.7,4.84,4.75,2.0,21060.76,"T0:2次,T1:2次,T3:1次",13.2,44.0,487.8,0.008,40.0,3.2,549.4,0.0315,79.8,5.8,476.2,0.0022,24.4,3.2,486.6,0.0143,40.2,3.0,962.0,1.799,92.6,8.6,99.8,0.1219,0.6,0.0,938.2,1.7872,91.2,6.6,3.8529,3.9879,7.7985,31611.1375,31911.1375,31674.0105,25.45,78.03,54.99,2.0,21102.67,"T1:2次,T2:2次,T3:1次",13.0,44.0,799.6,0.0117,114.4,5.0,545.6,0.0312,63.4,5.4,654.8,0.0074,89.6,7.8,814.2,0.2841,97.4,8.2,158.6,0.0066,3.6,0.4,1027.2,2.7386,166.4,9.6,3.0796,180.7725,4.8714
15-18-5-2-(1),15,18,5,2,33470.8753,33470.8753,33470.8753,5.09,5.19,5.13,2.0,22300.58,"T0:1次,T1:1次,T2:1次,T3:2次",14.0,44.0,468.2,0.0065,53.0,4.4,594.6,0.0211,124.8,11.4,477.4,0.0023,35.8,3.4,459.8,0.0119,39.2,1.8,938.2,1.7118,122.6,10.6,105.2,0.1922,0.6,0.2,956.6,2.1881,129.6,10.2,4.1765,4.3009,8.617,33470.8753,33470.8753,33470.8753,10.38,10.99,10.68,2.0,22300.58,"T0:1次,T1:3次,T2:1次",20.0,44.0,706.6,0.0087,69.0,0.0,660.2,0.0556,56.4,0.0,633.2,0.0011,53.0,0.0,811.8,0.1335,68.2,0.0,214.2,0.0036,7.4,0.0,974.0,0.8433,102.8,0.0,1.0458,32.6756,3.8889
15-18-5-2-(2),15,18,5,2,29832.1736,30091.5431,29935.9214,3.82,3.92,3.87,2.0,19943.95,"T1:1次,T2:1次,T3:3次",14.8,44.0,483.8,0.021,66.4,6.8,569.2,0.0266,119.0,12.6,480.8,0.0224,53.4,5.6,466.2,0.0142,63.4,5.4,936.4,1.5269,145.2,12.6,94.6,0.1218,0.2,0.0,969.0,1.603,156.8,17.8,3.3777,3.5782,5.636,29832.1736,29832.1736,29832.1736,9.72,22.31,16.18,2.0,19874.78,"T0:1次,T2:1次,T3:3次",14.4,44.0,756.6,0.0031,96.8,6.6,588.8,0.0403,53.4,3.6,654.6,0.0012,71.8,6.0,865.0,0.1389,95.0,6.2,163.4,0.0005,4.8,1.6,971.6,0.9728,122.2,8.4,1.1567,47.0677,3.7964
15-18-5-3-(0),15,18,5,3,31751.5187,31751.5187,31751.5187,4.77,4.97,4.83,2.0,21154.35,"T0:1次,T1:4次",14.8,44.0,493.8,0.0064,59.2,4.4,599.2,0.0569,111.0,11.2,436.8,0.0105,30.0,2.4,470.2,0.0222,47.0,4.0,967.4,1.7384,127.4,13.4,106.6,0.1428,0.2,0.0,926.0,1.7102,119.6,8.6,3.7145,3.7144,8.5273,31751.5428,32089.0684,31823.3715,11.68,21.01,14.1,2.0,21202.25,"T0:1次,T2:2次,T3:2次",15.0,44.0,762.8,0.0195,94.8,5.8,494.2,0.0204,44.6,3.4,743.0,0.0043,99.2,7.4,859.4,0.1453,102.6,6.8,173.0,0.0005,5.0,1.0,967.6,0.7742,131.0,8.8,0.9644,39.2877,3.5628
15-18-5-3-(1),15,18,5,3,34521.6959,34791.2099,34575.5987,5.16,5.42,5.25,2.0,23037.07,"T1:1次,T2:1次,T3:3次",11.8,44.0,481.2,0.0149,64.0,6.6,582.4,0.0155,133.0,13.6,471.8,0.0149,43.0,4.2,464.6,0.0162,56.8,6.4,956.6,1.6889,147.0,15.0,103.0,0.2067,0.6,0.0,940.4,1.8724,149.2,15.8,3.8476,4.3897,9.3322,34521.9804,34524.2966,34522.9089,15.43,33.18,23.16,2.0,23001.94,"T0:1次,T2:1次,T3:3次",17.6,44.0,763.4,0.0079,82.2,1.0,601.2,0.0554,54.4,0.4,635.4,0.0028,61.4,1.0,837.4,0.1584,81.8,1.4,152.0,0.002,3.6,0.2,1010.6,1.3815,112.6,0.8,1.6079,71.1824,4.0146
15-18-5-3-(2),15,18,5,3,31490.2918,31490.2918,31490.2918,4.84,4.93,4.88,2.0,20980.19,"T0:3次,T1:2次",12.6,44.0,480.2,0.0033,81.8,11.2,563.8,0.0271,139.4,14.8,455.6,0.0021,57.8,8.4,500.4,0.0072,98.6,11.0,918.6,1.5875,185.2,19.2,100.8,0.1594,0.0,0.0,980.6,1.7204,192.4,26.2,3.5357,3.6002,8.9523,31490.2918,31934.7698,31585.6385,11.98,20.0,17.65,2.0,21043.76,"T0:2次,T1:1次,T2:1次,T3:1次",12.6,44.0,745.6,0.0106,122.4,5.2,615.0,0.0276,93.0,4.8,639.4,0.0012,90.6,5.4,858.6,0.1817,134.6,6.8,163.6,0.0005,4.8,1.0,977.8,1.0495,166.6,7.6,1.2712,54.1485,4.0853
15-18-5-4-(0),15,18,5,4,33219.9462,33354.8173,33327.8431,5.09,5.19,5.15,2.0,22205.23,"T1:2次,T2:3次",13.4,44.0,493.6,0.0123,82.2,5.0,566.0,0.0198,118.6,8.6,452.8,0.0067,43.8,1.8,487.6,0.0396,82.0,4.6,938.0,1.6968,158.8,10.0,105.8,0.1636,0.4,0.2,956.2,1.9459,167.4,9.8,3.9329,4.0878,9.1802,33083.526,33354.8173,33251.9175,10.73,30.16,20.23,2.0,22154.61,"T0:1次,T1:3次,T2:1次",15.8,44.0,764.4,0.0182,124.6,1.4,555.8,0.0416,67.8,1.4,679.8,0.0013,99.8,2.2,857.0,0.1988,125.4,2.2,159.2,0.0005,5.2,0.6,983.8,1.2776,161.6,2.2,1.538,61.3109,4.0693
15-18-5-4-(1),15,18,5,4,36175.7595,36175.7595,36175.7595,4.83,4.88,4.85,2.0,24103.84,"T0:1次,T1:2次,T2:2次",16.0,44.0,469.6,0.017,52.6,1.0,554.6,0.0339,99.4,3.2,470.4,0.0067,30.8,1.2,505.4,0.0077,62.0,1.6,954.6,1.7973,127.6,3.6,118.6,0.1718,2.4,0.0,926.8,1.7908,114.8,3.4,3.8359,4.2342,8.023,36175.8479,36737.5853,36288.1954,10.1,17.4,14.17,2.0,24178.8,"T0:1次,T2:1次,T3:3次",15.2,44.0,745.6,0.0089,81.4,3.6,612.6,0.0268,59.8,4.6,641.8,0.0072,73.0,4.6,853.2,0.1862,89.8,5.0,178.2,0.017,4.6,1.2,968.6,0.8141,119.8,6.6,1.0602,40.9417,3.6545
15-18-5-4-(2),15,18,5,4,30255.4775,30255.4775,30255.4775,4.29,4.43,4.35,2.0,20156.98,"T0:1次,T1:2次,T2:1次,T3:1次",12.6,44.0,460.6,0.0444,60.8,4.8,598.2,0.0201,133.6,14.4,451.0,0.0269,42.0,3.8,490.2,0.0102,73.6,7.2,967.0,1.707,159.6,16.0,107.2,0.1154,0.2,0.0,925.8,1.6763,150.2,14.2,3.6348,3.4988,7.1221,30255.4775,30255.4775,30255.4775,9.19,17.1,13.96,2.0,20156.98,"T0:1次,T1:1次,T2:1次,T3:2次",15.0,44.0,709.6,0.0075,88.2,1.2,636.0,0.0213,69.8,3.0,654.4,0.0012,76.4,2.2,832.0,0.1766,97.0,1.4,181.8,0.0005,5.4,0.8,986.2,0.9637,132.0,4.2,1.1707,41.7593,3.9977
15-18-5-5-(0),15,18,5,5,30156.8168,30156.8168,30156.8168,4.82,5.12,5.0,2.0,20091.21,"T0:2次,T1:2次,T3:1次",10.6,44.0,492.4,0.0203,62.4,7.0,557.2,0.0184,84.4,11.0,488.4,0.0098,40.2,6.6,462.0,0.0073,58.4,5.2,927.8,1.811,120.0,15.0,123.8,0.1847,1.6,1.4,948.4,2.1946,123.8,13.4,4.3029,4.2026,8.1324,30157.7744,30174.8969,30163.1189,23.6,68.52,49.89,2.0,20095.41,"T0:1次,T2:1次,T3:3次",12.8,44.0,789.0,0.0072,127.0,6.2,572.4,0.0417,67.6,4.8,638.6,0.0119,80.0,5.2,843.6,0.2333,107.4,5.6,142.4,0.0005,2.2,0.4,1014.0,2.0678,165.0,10.2,2.3624,148.1261,4.5894
15-18-5-5-(1),15,18,5,5,31955.013,32269.3579,32066.2423,5.54,5.65,5.59,2.0,21364.16,"T0:1次,T1:2次,T2:1次,T3:1次",12.0,44.0,470.6,0.0064,63.4,5.6,585.4,0.0246,134.8,11.4,477.8,0.0022,43.4,3.0,466.2,0.0133,53.0,3.6,961.2,1.7652,147.8,12.4,109.6,0.2024,0.0,0.0,929.2,2.016,146.8,11.2,4.0545,4.1213,10.6014,31955.0624,32239.0621,32040.9085,43.95,90.62,66.13,2.0,21347.27,"T1:1次,T2:2次,T3:2次",10.8,40.4,662.0,0.0187,113.4,6.0,598.0,0.0315,98.4,6.4,590.0,0.0013,95.8,5.6,754.6,0.2857,117.8,6.2,149.2,0.0006,4.8,0.8,946.2,2.7,185.0,11.0,3.0378,216.2345,4.7614
15-18-5-5-(2),15,18,5,5,28203.2781,29584.3804,28479.4986,4.89,5.12,5.03,2.0,18973.0,"T0:1次,T1:1次,T2:2次,T3:1次",11.8,44.0,501.4,0.0035,82.2,8.8,542.4,0.0284,120.4,11.0,461.0,0.0111,57.0,3.8,495.2,0.0118,85.0,6.4,930.8,1.6533,168.8,13.2,106.8,0.1508,1.4,0.0,962.4,1.9162,174.4,16.8,3.8164,3.9172,9.0994,28203.2781,28203.2781,28203.2781,50.03,114.01,85.06,2.0,18788.85,"T0:2次,T1:1次,T2:2次",13.6,44.0,744.4,0.0312,137.2,4.8,612.6,0.0315,102.0,3.6,643.0,0.0104,102.0,4.0,855.0,0.3681,140.0,7.0,155.2,0.0006,5.6,0.4,989.8,2.6513,195.6,5.0,3.0931,285.7822,5.5735
